reference,additionalContext,verse,question,answer,grammaticality,acceptability
1 Samuel 18:26,"Then Saul said, ""Thus you shall say to David: ""The king does not desire any dowry but one hundred foreskins of the Philistines, to take vengeance on the king's enemies.""' But Saul thought to make David fall by the hand of the Philistines. So when his servants told David these words, it pleased David well to become the king's son-in-law. Now the days had not expired; therefore David arose and went, he and his men, and killed two hundred men of the Philistines. And David brought their foreskins, and they gave them in full count to the king, that he might become the king's son-in-law. Then Saul gave him Michal his daughter as a wife.","So when his servants told David these words, it pleased David well to become the king's son-in-law. Now the days had not expired;","(1pt) According to 1 Samuel 18:26, it pleased David to become whose son-in-law?",The king's,5,5
1 Samuel 18:26,"Then Saul said, ""Thus you shall say to David: ""The king does not desire any dowry but one hundred foreskins of the Philistines, to take vengeance on the king's enemies.""' But Saul thought to make David fall by the hand of the Philistines. So when his servants told David these words, it pleased David well to become the king's son-in-law. Now the days had not expired; therefore David arose and went, he and his men, and killed two hundred men of the Philistines. And David brought their foreskins, and they gave them in full count to the king, that he might become the king's son-in-law. Then Saul gave him Michal his daughter as a wife.","So when his servants told David these words, it pleased David well to become the king's son-in-law. Now the days had not expired;","(1pt) According to 1 Samuel 18:26, when David heard that Jonathan would be his son-in-law, it pleased him well to become what?",The king's son-in-law,2,1
1 Samuel 18:26,"Then Saul said, ""Thus you shall say to David: ""The king does not desire any dowry but one hundred foreskins of the Philistines, to take vengeance on the king's enemies.""' But Saul thought to make David fall by the hand of the Philistines. So when his servants told David these words, it pleased David well to become the king's son-in-law. Now the days had not expired; therefore David arose and went, he and his men, and killed two hundred men of the Philistines. And David brought their foreskins, and they gave them in full count to the king, that he might become the king's son-in-law. Then Saul gave him Michal his daughter as a wife.","So when his servants told David these words, it pleased David well to become the king's son-in-law. Now the days had not expired;","(1pt) According to 1 Samuel 18:26, what had not expired when David became the king's son-in-law?",The days,5,5
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, what does Peter say is written, ""for I am holy""?","the word ""holy""",2,1
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, why are you to be holy?",for I am holy,4,4
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, why should you be holy in all your conduct?",because he is holy,4,3
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, what is written?","Be holy, for I am holy",5,5
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, what reason does Peter give for us to be holy?","the word ""holy"" is written",2,2
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, what does Peter say is written?",Be holy,4,3
1 Peter 1:16,"but as He who called you is holy, you also be holy in all your conduct, because it is written, ""Be holy, for I am holy."" And if you call on the Father, who without partiality judges according to each one's work, conduct yourselves throughout the time of your stay here in fear;","because it is written, ""Be holy, for I am holy.""","(1pt) According to 1 Peter 1:16, why should you be holy in all your conduct?","because it is written, ""Be holy, for I am holy""",4,3
