reference,additionalContext,verse,question,answer,grammaticality,acceptability
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, Paul tells the Colossians to let their speech be seasoned with what?",Salted,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, what should you do in order to know how to answer each one?","Your speech should always be with grace, seasoned with salt",,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, how should your speech be with grace, seasoned with salt?",Always,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, what is to be with grace, seasoned with salt?",Your speech,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, Paul tells the Colossians to let their speech always be with grace, seasoned with what?",Salted with salt,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, Paul tells the Colossians to let their speech be seasoned with what?",Grace and salt,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, Paul tells the Colossians to let their speech be seasoned with salt that they may know how they ought to answer whom?",Each one,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, Paul tells the Colossians to let their speech always be with grace, what kind of grace?",Seasoned with salt,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, Paul tells the Colossians to let their speech be seasoned with what?",Salt,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, when you let your speech always be with grace, seasoned with salt, what will you be able to do?",Know how you ought to answer each one,,
Colossians 4:6,"Walk in wisdom toward those who are outside, redeeming the time. Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one. Tychicus, a beloved brother, faithful minister, and fellow servant in the Lord, will tell you all the news about me.","Let your speech always be with grace, seasoned with salt, that you may know how you ought to answer each one.","(1pt) According to Colossians 4:6, what are we to always let be with grace, seasoned with salt?",Speech,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(1pt) According to Daniel 8:24, according to Gabriel, the king that shall arise shall destroy whom?",The mighty,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(1pt) According to Daniel 8:24, how shall the king destroy?",Fearfully,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(1pt) According to Daniel 8:24, according to Gabriel, the power of the king that has fierce features shall be mighty, but not by what?",His own power,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(2pts) According to Daniel 8:24, what shall the king do?",(1) Prosper (2) Thrive,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(3pts) According to Daniel 8:24, what shall the king do?",(1) Destroy fearfully (2) Destroy the mighty (3) Destroy the holy people,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(2pts) According to Daniel 8:24, the king that arises shall destroy the mighty and also the what?",(1) Mighty (2) Holy,,
Daniel 8:24,"""And in the latter time of their kingdom, When the transgressors have reached their fullness, A king shall arise, Having fierce features, Who understands sinister schemes. His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people. ""Through his cunning He shall cause deceit to prosper under his rule; And he shall exalt himself in his heart. He shall destroy many in their prosperity. He shall even rise against the Prince of princes; But he shall be broken without human means.","His power shall be mighty, but not by his own power; He shall destroy fearfully, And shall prosper and thrive; He shall destroy the mighty, and also the holy people.","(2pts) According to Daniel 8:24, who shall the king destroy?",(1) The mighty (2) The holy people,,
