reference,additionalContext,verse,question,answer,grammaticality,acceptability
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(1pt) According to Hosea 1:9, what name did God say to call the son?",Lo-Ammi,,
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(3pts) According to Hosea 1:9, what did God say to Lo-Ruth?","(1) ""Call his name Lo-Ammi"" (2) ""For you are not My people (3) I will not be your God""",,
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(1pt) According to Hosea 1:9, who was Israel not?",God's people,,
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(1pt) According to Hosea 1:9, what did God say He would not be?",Ammi,,
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(1pt) According to Hosea 1:9, God told Lo-Rahab that He would not be what?",Your God,,
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(1pt) According to Hosea 1:9, what was Lo-Ammi's name?",His name,,
Hosea 1:9,"Now when she had weaned Lo-Ruhamah, she conceived and bore a son. Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God. ""Yet the number of the children of Israel Shall be as the sand of the sea, Which cannot be measured or numbered. And it shall come to pass In the place where it was said to them, ""You are not My people,' There it shall be said to them, ""You are sons of the living God.'","Then God said: ""Call his name Lo-Ammi, For you are not My people, And I will not be your God.","(2pts) According to Hosea 1:9, what did God say in response to Lo-Rahab's question, ""What shall I do for you, for you are not my firstborn son?","(1) ""You are not My people (2) I will not be your God""",,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(2pts) According to Hosea 14:1, why should Israel stumble?",(1) Return to the Lord your God (2) Because of your iniquity,,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, who did God tell to return to the Lord your God?",Israel,,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, why has Israel stumbled?",Because of your iniquity,,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, Israel has stumbled because of what?",Your iniquity,,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, to whom should Israel return?",The Lord your God,,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, what is the message that is given to Israel?","Israel, return to the Lord your God",,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, to whom are the Israelites to return?","The Lord your God, for you have stumbled because of your iniquity",,
Hosea 14:1,"O Israel, return to the LORD your God, For you have stumbled because of your iniquity; Take words with you, And return to the LORD. Say to Him, ""Take away all iniquity; Receive us graciously, For we will offer the sacrifices of our lips.","O Israel, return to the LORD your God, For you have stumbled because of your iniquity;","(1pt) According to Hosea 14:1, what has Israel done because of their iniquity?",Stumbled,,
