reference,additionalContext,verse,question,answer,grammaticality,acceptability
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, what has happened to Ashkelon?",Ashkelon is cut off,,
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, what does the Lord ask Gaza and Ashkelon to stop doing?",Cut himself,,
2 Timothy 2:11,"Therefore I endure all things for the sake of the elect, that they also may obtain the salvation which is in Christ Jesus with eternal glory. This is a faithful saying: For if we died with Him, We shall also live with Him. If we endure, We shall also reign with Him. If we deny Him, He also will deny us.","This is a faithful saying: For if we died with Him, We shall also live with Him.","(1pt) According to 2 Timothy 2:11, what does Paul call ""For if we died with Him, we shall also live with Him""?",A faithful saying,,
2 Timothy 2:11,"Therefore I endure all things for the sake of the elect, that they also may obtain the salvation which is in Christ Jesus with eternal glory. This is a faithful saying: For if we died with Him, We shall also live with Him. If we endure, We shall also reign with Him. If we deny Him, He also will deny us.","This is a faithful saying: For if we died with Him, We shall also live with Him.","(1pt) According to 2 Timothy 2:11, if we died with Him, what will happen?",We shall also live with Him,,
2 Timothy 2:11,"Therefore I endure all things for the sake of the elect, that they also may obtain the salvation which is in Christ Jesus with eternal glory. This is a faithful saying: For if we died with Him, We shall also live with Him. If we endure, We shall also reign with Him. If we deny Him, He also will deny us.","This is a faithful saying: For if we died with Him, We shall also live with Him.","(1pt) According to 2 Timothy 2:11, Paul says that ""this is a faithful saying"" if what?",If we died with Him,,
2 Timothy 2:11,"Therefore I endure all things for the sake of the elect, that they also may obtain the salvation which is in Christ Jesus with eternal glory. This is a faithful saying: For if we died with Him, We shall also live with Him. If we endure, We shall also reign with Him. If we deny Him, He also will deny us.","This is a faithful saying: For if we died with Him, We shall also live with Him.","(1pt) According to 2 Timothy 2:11, we shall live with Him if we have done what?",Died with Him,,
2 Timothy 2:11,"Therefore I endure all things for the sake of the elect, that they also may obtain the salvation which is in Christ Jesus with eternal glory. This is a faithful saying: For if we died with Him, We shall also live with Him. If we endure, We shall also reign with Him. If we deny Him, He also will deny us.","This is a faithful saying: For if we died with Him, We shall also live with Him.","(1pt) According to 2 Timothy 2:11, if we died with Him, where shall we live?",With Him,,
2 Timothy 2:11,"Therefore I endure all things for the sake of the elect, that they also may obtain the salvation which is in Christ Jesus with eternal glory. This is a faithful saying: For if we died with Him, We shall also live with Him. If we endure, We shall also reign with Him. If we deny Him, He also will deny us.","This is a faithful saying: For if we died with Him, We shall also live with Him.","(1pt) According to 2 Timothy 2:11, if we died with Him, we shall also do what?",Live with Him,,
Ruth 3:6,"And she said to her, ""All that you say to me I will do."" So she went down to the threshing floor and did according to all that her mother-in-law instructed her. And after Boaz had eaten and drunk, and his heart was cheerful, he went to lie down at the end of the heap of grain; and she came softly, uncovered his feet, and lay down.",So she went down to the threshing floor and did according to all that her mother-in-law instructed her.,"(1pt) According to Ruth 3:6, who did according to all that Naomi instructed?",Ruth,,
Ruth 3:6,"And she said to her, ""All that you say to me I will do."" So she went down to the threshing floor and did according to all that her mother-in-law instructed her. And after Boaz had eaten and drunk, and his heart was cheerful, he went to lie down at the end of the heap of grain; and she came softly, uncovered his feet, and lay down.",So she went down to the threshing floor and did according to all that her mother-in-law instructed her.,"(1pt) According to Ruth 3:6, how did Ruth do at the threshing floor?",According to all that her mother-in-law instructed her,,
Ruth 3:6,"And she said to her, ""All that you say to me I will do."" So she went down to the threshing floor and did according to all that her mother-in-law instructed her. And after Boaz had eaten and drunk, and his heart was cheerful, he went to lie down at the end of the heap of grain; and she came softly, uncovered his feet, and lay down.",So she went down to the threshing floor and did according to all that her mother-in-law instructed her.,"(1pt) According to Ruth 3:6, where did Ruth go to sleep with her mother-in-law?",The threshing floor,,
Ruth 3:6,"And she said to her, ""All that you say to me I will do."" So she went down to the threshing floor and did according to all that her mother-in-law instructed her. And after Boaz had eaten and drunk, and his heart was cheerful, he went to lie down at the end of the heap of grain; and she came softly, uncovered his feet, and lay down.",So she went down to the threshing floor and did according to all that her mother-in-law instructed her.,"(1pt) According to Ruth 3:6, who had instructed Ruth to do according to all that she said?",Her mother-in-law,,
Ruth 3:6,"And she said to her, ""All that you say to me I will do."" So she went down to the threshing floor and did according to all that her mother-in-law instructed her. And after Boaz had eaten and drunk, and his heart was cheerful, he went to lie down at the end of the heap of grain; and she came softly, uncovered his feet, and lay down.",So she went down to the threshing floor and did according to all that her mother-in-law instructed her.,"(1pt) According to Ruth 3:6, where did Ruth go to do what Naomi had instructed her?",Down to the threshing floor,,
Ruth 3:6,"And she said to her, ""All that you say to me I will do."" So she went down to the threshing floor and did according to all that her mother-in-law instructed her. And after Boaz had eaten and drunk, and his heart was cheerful, he went to lie down at the end of the heap of grain; and she came softly, uncovered his feet, and lay down.",So she went down to the threshing floor and did according to all that her mother-in-law instructed her.,"(1pt) According to Ruth 3:6, who instructed Ruth to go to the threshing floor?",Ruth's mother-in-law,,
